,argument,domain,conclusion_type,is_single_premise,prompt_generator,model,probabilities,strength_rating,strength_ranking
767,"(('Robins', 'Canaries'), 'Eagles')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998769065366221, 7.386910318062746e-06)",0.999869519626304,22.0
768,"(('Robins', 'Parrots'), 'Doves')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998652218333932, 5.063487919384821e-06)",0.9998601583454738,32.0
769,"(('Robins', 'Sparrows'), 'Pelicans')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998879888337192, 4.675759259318819e-06)",0.99988331307446,13.0
770,"(('Robins', 'Swallows'), 'Peacocks')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996090393450422, 7.741817390165602e-05)",0.9995316211711406,99.0
771,"(('Robins',), 'All birds')",Birds,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.07570562612244217, 0.9241427758122499)",-0.8484371496898078,9.0
772,"(('Robins',), 'Doves')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997643102092036, 9.456539048086021e-05)",0.9996697448187228,57.0
773,"(('Robins',), 'Eagles')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998246887288171, 8.741615085355678e-05)",0.9997372725779636,44.0
774,"(('Robins',), 'Falcons')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998403052625623, 7.123124510943109e-05)",0.9997690740174529,37.0
775,"(('Robins',), 'Herons')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998566390571622, 5.127393626018314e-05)",0.999805365120902,27.0
776,"(('Robins',), 'Parrots')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998026354789401, 9.526214933671927e-05)",0.9997073733296034,51.0
777,"(('Robins',), 'Peacocks')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.998619007249315, 0.0012637127042922428)",0.9973552945450228,111.0
778,"(('Robins',), 'Pelicans')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9983845201945521, 0.0015171879355004342)",0.9968673322590516,115.0
779,"(('Robins',), 'Roosters')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9984807843781776, 0.0014039658458388682)",0.9970768185323386,114.0
780,"(('Robins',), 'Sparrows')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997969136648223, 0.00011105122240335512)",0.9996858624424187,54.0
781,"(('Rockets', 'Airplanes'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.014329235330648327, 0.9854669295296025)",-0.971137694198954,56.0
782,"(('Rockets', 'Bicycles'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0005412943727617844, 0.9991456730452566)",-0.9986043786724949,77.0
783,"(('Rockets', 'Boats'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.04876831303879555, 0.9509535223771189)",-0.9021852093383234,47.0
784,"(('Rockets', 'Carriages'), 'Submarines')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997998942138341, 8.219541796286783e-05)",0.9997176987958712,70.0
785,"(('Rockets', 'Motorbikes'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0017187180256166862, 0.9980177128315164)",-0.9962989948058996,73.0
786,"(('Rockets', 'Sleds'), 'Bicycles')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9868316919135153, 0.013060224047969889)",0.9737714678655454,92.0
787,"(('Rockets', 'Submarines'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.00012102759264208382, 0.9996899255230305)",-0.9995688979303884,87.0
788,"(('Rockets', 'Taxis'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0002465149295967941, 0.9996043910938479)",-0.9993578761642512,83.0
789,"(('Rockets', 'Trains'), 'Submarines')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998573542148776, 2.175006090942867e-05)",0.9998356041539682,52.0
790,"(('Rockets', 'Trams'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0003143913533043636, 0.9995411512033225)",-0.9992267598500182,82.0
791,"(('Rockets', 'Vans'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0004786242572544185, 0.9994112733675713)",-0.9989326491103168,81.0
792,"(('Rockets', 'Zeppelins'), 'Mopeds')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9958275240673814, 0.004061493158300429)",0.991766030909081,88.0
793,"(('Rockets',), 'Airplanes')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9994969835552132, 0.00039025655569651106)",0.9991067269995167,43.0
794,"(('Rockets',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(3.0490393017357147e-06, 0.999918983856985)",-0.9999159348176831,20.0
795,"(('Rockets',), 'Bicycles')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(2.002153727624395e-05, 0.9998555644718155)",-0.9998355429345392,163.0
796,"(('Rockets',), 'Mopeds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0070369988459160855, 0.9927876780303457)",-0.9857506791844296,140.0
797,"(('Rockets',), 'Submarines')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.919996539830434, 0.07980984589455846)",0.8401866939358755,92.0
798,"(('Rockets',), 'Trams')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.05112423132193382, 0.9486723577354964)",-0.8975481264135626,127.0
799,"(('Roosters', 'Canaries'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9929542127700628, 0.006902803124144828)",0.986051409645918,64.0
800,"(('Roosters', 'Chickens'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9951536871539212, 0.004712277227520928)",0.9904414099264004,58.0
801,"(('Roosters', 'Chickens'), 'Blackbirds')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999843642585095, 3.3308198169556604e-05)",0.9998103343869252,82.0
802,"(('Roosters', 'Doves'), 'Robins')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998577117939271, 4.017008847802243e-06)",0.9998536947850792,38.0
803,"(('Roosters', 'Peacocks'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9552090375183506, 0.04460335047588512)",0.9106056870424656,82.0
804,"(('Roosters', 'Robins'), 'Parrots')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998850108217624, 3.0854285381337724e-06)",0.9998819253932244,16.0
805,"(('Roosters', 'Seagulls'), 'Eagles')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998434070119621, 1.409282155210958e-05)",0.99982931419041,64.0
806,"(('Roosters', 'Sparrows'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9989103550946172, 0.0009727980998825626)",0.9979375569947346,34.0
807,"(('Roosters', 'Swans'), 'Chickens')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998744006582578, 7.866415996186993e-06)",0.9998665342422616,27.0
808,"(('Roosters',), 'All birds')",Birds,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.009556204018177326, 0.9903264428037968)",-0.9807702387856194,16.0
809,"(('Roosters',), 'Blackbirds')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9992493284949368, 0.0006323332553649746)",0.9986169952395718,95.0
810,"(('Roosters',), 'Chickens')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999328129171532, 4.16320228404965e-06)",0.9999286497148692,1.0
811,"(('Roosters',), 'Eagles')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9990815412416837, 0.0006682234061473423)",0.9984133178355364,98.0
812,"(('Roosters',), 'Parrots')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999020558568408, 3.135903922215561e-05)",0.9998706968176186,13.0
813,"(('Roosters',), 'Robins')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998128901472324, 8.581986941646417e-05)",0.999727070277816,47.0
814,"(('Seagulls', 'Blackbirds'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9988109338999935, 0.0010747577410092051)",0.9977361761589844,36.0
815,"(('Seagulls', 'Chickens'), 'Roosters')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998702307607562, 4.749541361752616e-06)",0.9998654812193944,28.0
816,"(('Seagulls', 'Ducks'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997091189141089, 0.00021565341481684288)",0.999493465499292,11.0
817,"(('Seagulls',), 'All birds')",Birds,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.04186436463335358, 0.9580253662706256)",-0.916161001637272,13.0
818,"(('Seagulls',), 'Eagles')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999905154984073, 2.620605675654144e-05)",0.9998789489273164,9.0
819,"(('Seagulls',), 'Falcons')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999081377295967, 2.0127812356512644e-05)",0.9998880099172404,7.0
820,"(('Seagulls',), 'Robins')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998537775315474, 5.6419145378340445e-05)",0.999797358386169,29.0
821,"(('Seagulls',), 'Roosters')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8692783102768574, 0.13033238290245494)",0.7389459273744025,163.0
822,"(('Seagulls',), 'Storks')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9992374654773278, 0.0006642090657420341)",0.9985732564115858,97.0
823,"(('Seagulls',), 'Turkeys')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9864410455813677, 0.013408847884938057)",0.9730321976964296,150.0
824,"(('Seals',), 'Horses')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9843635212386892, 0.015508190116427258)",0.968855331122262,98.0
825,"(('Sheep', 'Beavers'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9945422603734582, 0.0053462318143507265)",0.9891960285591076,69.0
826,"(('Sheep', 'Camels'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9887687359026571, 0.011112948711163244)",0.977655787191494,72.0
827,"(('Sheep', 'Dogs'), 'Rabbits')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999901459865398, 1.6834303017571034e-06)",0.9998997764350964,3.0
828,"(('Sheep', 'Elephants'), 'Hedgehogs')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998703462057797, 1.5261473151069575e-05)",0.9998550847326286,68.0
829,"(('Sheep', 'Giraffes'), 'Elephants')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998828634410225, 5.246504566285107e-06)",0.9998776169364564,34.0
830,"(('Sheep', 'Hippos'), 'Deer')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998871553974312, 9.7416212635358e-06)",0.9998774137761676,36.0
831,"(('Sheep', 'Zebras'), 'Beavers')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998541341794535, 1.090350784347493e-05)",0.99984323067161,79.0
832,"(('Sheep',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.002345182628872941, 0.9974903275069693)",-0.9951451448780964,19.0
833,"(('Sheep',), 'Beavers')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9963143782384103, 0.0035730303704177824)",0.9927413478679924,80.0
834,"(('Sheep',), 'Deer')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997619256541959, 0.00015838559870240068)",0.9996035400554936,43.0
835,"(('Sheep',), 'Elephants')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9965938050887084, 0.0031457089277587094)",0.9934480961609498,77.0
836,"(('Sheep',), 'Hedgehogs')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9551857335677367, 0.044539773610566206)",0.9106459599571706,111.0
837,"(('Sheep',), 'Llamas')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999784992477431, 0.00011545981622609976)",0.999669532661205,40.0
838,"(('Sheep',), 'Mice')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9982161379765748, 0.001681437830686519)",0.9965347001458884,71.0
839,"(('Sheep',), 'Rabbits')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997289066924331, 0.00010214695972421528)",0.9996267597327088,42.0
840,"(('Skateboards', 'Bicycles'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.02742134923012536, 0.972192075018375)",-0.9447707257882496,53.0
841,"(('Skateboards', 'Boats'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.04846367164284014, 0.9512159076266294)",-0.9027522359837892,48.0
842,"(('Skateboards', 'Helicopters'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0035911564407913937, 0.9961076658467736)",-0.992516509405982,67.0
843,"(('Skateboards', 'Hovercraft'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(5.416151267527534e-05, 0.9998300550122857)",-0.9997758934996104,90.0
844,"(('Skateboards', 'Jeeps'), 'Tractors')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997983438753302, 6.075920284841128e-05)",0.9997375846724816,69.0
845,"(('Skateboards', 'Mopeds'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0005442507934352326, 0.9992131478306537)",-0.9986688970372184,78.0
846,"(('Skateboards', 'Rockets'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0013610756128810612, 0.998434648642479)",-0.997073573029598,74.0
847,"(('Skateboards', 'Sleds'), 'Helicopters')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.1789232564483315, 0.8207831693120315)",-0.6418599128637,100.0
848,"(('Skateboards', 'Tractors'), 'Carts')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997944107963573, 9.47333931071852e-05)",0.9996996774032502,72.0
849,"(('Skateboards', 'Trucks'), 'Rockets')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998082409381197, 9.261272562483839e-05)",0.9997156282124948,71.0
850,"(('Skateboards', 'Zeppelins'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(3.107216983552186e-05, 0.9998333913507628)",-0.9998023191809272,93.0
851,"(('Skateboards',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(6.290128866134664e-06, 0.999943421830605)",-0.9999371317017388,25.0
852,"(('Skateboards',), 'Carts')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9955765859423946, 0.004310663682768452)",0.9912659222596262,59.0
853,"(('Skateboards',), 'Helicopters')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(7.587040223409075e-06, 0.9999044416799872)",-0.9998968546397636,167.0
854,"(('Skateboards',), 'Mopeds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9841037042353413, 0.015742668722743814)",0.9683610355125976,77.0
855,"(('Skateboards',), 'Rockets')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.048318198922748974, 0.9514732301580884)",-0.9031550312353394,128.0
856,"(('Skateboards',), 'Tractors')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(1.1499948509958576e-05, 0.999905154984073)",-0.999893655035563,166.0
857,"(('Skateboards',), 'Zeppelins')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0002127497426813263, 0.9996216772021244)",-0.999408927459443,157.0
858,"(('Sleds', 'Cars'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9995158176741121, 0.0003930164851610817)",0.999122801188951,11.0
859,"(('Sleds', 'Rockets'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.001009865323590134, 0.9988443116227775)",-0.9978344462991874,76.0
860,"(('Sleds', 'Skateboards'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.00012976155292470135, 0.9996909999503522)",-0.9995612383974276,86.0
861,"(('Sleds', 'Submarines'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.0004476229541998212, 0.9993605497854866)",-0.9989129268312869,80.0
862,"(('Sleds', 'Tractors'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.010688017765478477, 0.9890577576639312)",-0.9783697398984528,58.0
863,"(('Sleds', 'Vans'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.051703924047993635, 0.9480814942719085)",-0.8963775702239148,46.0
864,"(('Sleds',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(1.135465234255092e-05, 0.9999443763870506)",-0.999933021734708,23.0
