,domain,c1,c2,prompt_name,prompt
5409,Vegetables,Leeks,Lettuces,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are leeks and lettuces similar to one another?
A - Yes
B - No
Answer:"
5410,Vegetables,Leeks,Spinaches,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are leeks and spinaches similar to one another?
A - Yes
B - No
Answer:"
5411,Vegetables,Leeks,Tomatoes,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are leeks and tomatoes similar to one another?
A - Yes
B - No
Answer:"
5412,Vegetables,Leeks,Endives,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are leeks and endives similar to one another?
A - Yes
B - No
Answer:"
5413,Vegetables,Leeks,Carrots,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are leeks and carrots similar to one another?
A - Yes
B - No
Answer:"
5414,Vegetables,Radishes,Potatoes,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and potatoes similar to one another?
A - Yes
B - No
Answer:"
5415,Vegetables,Radishes,Onion,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and onion similar to one another?
A - Yes
B - No
Answer:"
5416,Vegetables,Radishes,Asparaguses,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and asparaguses similar to one another?
A - Yes
B - No
Answer:"
5417,Vegetables,Radishes,Eggplants,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and eggplants similar to one another?
A - Yes
B - No
Answer:"
5418,Vegetables,Radishes,Gherkin,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and gherkin similar to one another?
A - Yes
B - No
Answer:"
5419,Vegetables,Radishes,Beets,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and beets similar to one another?
A - Yes
B - No
Answer:"
5420,Vegetables,Radishes,Cauliflowers,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and cauliflowers similar to one another?
A - Yes
B - No
Answer:"
5421,Vegetables,Radishes,Bean,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and bean similar to one another?
A - Yes
B - No
Answer:"
5422,Vegetables,Radishes,Mushroom,two_choice_similarity,"You are an expert on vegetables and the different properties that they have. With these properties in mind, we will ask you whether two vegetables are similar or not.

Question: With their respective properties in mind, are radishes and mushroom similar to one another?
A - Yes
B - No
Answer:"
