,i,domain,gpt_version,spearmanr,pval
26043,578,Tools,GPT-3,0.5094202637697908,4.0808250872989014e-29
26044,578,Tools,GPT-3 Embeddings,0.15034785594433747,0.0020041874507716146
26045,578,Tools,GPT-4,0.6928234368509244,2.4734446428676644e-61
26046,578,Vegetables,GPT-3,0.40656992920348584,2.7442503377078573e-25
26047,578,Vegetables,GPT-3 Embeddings,0.22014206699131061,5.0914497127412606e-08
26048,578,Vegetables,GPT-4,0.48268660723406775,2.4183235612162205e-36
26049,578,Vehicles,GPT-3,0.7500480787538815,8.03783214549672e-101
26050,578,Vehicles,GPT-3 Embeddings,0.491097240972664,7.52774454844093e-35
26051,578,Vehicles,GPT-4,0.8385768560142665,3.39448916378332e-147
26052,578,Weapons,GPT-3,0.7765103217968521,1.0935660343343465e-55
26053,578,Weapons,GPT-3 Embeddings,0.38466363407174675,5.953738744667825e-11
26054,578,Weapons,GPT-4,0.8367361298919903,4.717712536757979e-72
26055,579,Birds,GPT-3,0.44657244345338565,2.0598347187286734e-28
26056,579,Birds,GPT-3 Embeddings,0.25868466926396755,6.861456566919003e-10
26057,579,Birds,GPT-4,0.6907969633996204,1.7121262520210432e-79
26058,579,Clothing,GPT-3,0.5392181602687052,3.019059394771184e-58
26059,579,Clothing,GPT-3 Embeddings,0.26754414694680845,7.383343970794133e-14
26060,579,Clothing,GPT-4,0.649016250181071,1.3093998148969462e-91
26061,579,Fish,GPT-3,0.568579705689139,3.059630154788111e-33
26062,579,Fish,GPT-3 Embeddings,-0.2485520913959391,1.209039738647144e-06
26063,579,Fish,GPT-4,0.7216431217892576,4.5603370294053315e-61
26064,579,Fruit,GPT-3,0.49394547088209595,9.424461527253696e-48
26065,579,Fruit,GPT-3 Embeddings,0.10851096512918329,0.0028131828145172926
26066,579,Fruit,GPT-4,0.6762109594819401,3.741867331685197e-102
26067,579,Insects,GPT-3,0.6153057016612162,8.280742113518317e-59
26068,579,Insects,GPT-3 Embeddings,0.38027423437814584,1.9601322640007517e-20
26069,579,Insects,GPT-4,0.6033762580279902,4.880927717809108e-56
26070,579,KitchenUtensils,GPT-3,0.5534131410845248,2.4346758404057656e-66
26071,579,KitchenUtensils,GPT-3 Embeddings,0.4361203543912445,4.994563973086508e-39
26072,579,KitchenUtensils,GPT-4,0.7208759153294629,4.1275437888826635e-131
26073,579,Mammals,GPT-3,0.6996598000662844,5.545361434672605e-85
26074,579,Mammals,GPT-3 Embeddings,0.618607618857541,1.7290177239225023e-61
26075,579,Mammals,GPT-4,0.6995044014528853,6.259631460196468e-85
26076,579,MusicalInstruments,GPT-3,0.6284364173348959,3.850731760193064e-52
26077,579,MusicalInstruments,GPT-3 Embeddings,0.2700248974060363,3.6758624808495472e-09
26078,579,MusicalInstruments,GPT-4,0.692493665315242,3.137272717409151e-67
26079,579,Professions,GPT-3,0.6007643239328045,4.4086145763022197e-70
26080,579,Professions,GPT-3 Embeddings,0.442182844127999,5.759595683229587e-35
26081,579,Professions,GPT-4,0.6966302429426151,4.801762701725249e-103
26082,579,Reptiles,GPT-3,0.3532091971339662,1.978807638547481e-08
26083,579,Reptiles,GPT-3 Embeddings,0.6371245681843782,1.2800274302813727e-28
26084,579,Reptiles,GPT-4,0.5061284031142971,5.951582402453754e-17
26085,579,Sports,GPT-3,0.5775220584430469,1.149394315802576e-54
26086,579,Sports,GPT-3 Embeddings,0.15884159658919986,9.324458436065313e-05
26087,579,Sports,GPT-4,0.6738664699482184,1.2070639497755174e-80
26088,579,Tools,GPT-3,0.504512898868274,1.6701304387990595e-28
26089,579,Tools,GPT-3 Embeddings,0.1113948540841714,0.02241731258363563
26090,579,Tools,GPT-4,0.6977615613422127,1.5262241426746927e-62
26091,579,Vegetables,GPT-3,0.4347153539826542,4.709748929834225e-29
26092,579,Vegetables,GPT-3 Embeddings,0.1959308196375016,1.3231221170194923e-06
26093,579,Vegetables,GPT-4,0.4883699689385815,2.7592365572671084e-37
26094,579,Vehicles,GPT-3,0.7381617309340603,4.432655797134412e-96
26095,579,Vehicles,GPT-3 Embeddings,0.4103915256793255,7.726771406623134e-24
26096,579,Vehicles,GPT-4,0.8334264216414385,8.902031269551198e-144
26097,579,Weapons,GPT-3,0.7076830439361677,2.5295926926171142e-42
26098,579,Weapons,GPT-3 Embeddings,0.28887880446360487,1.3786483237610401e-06
26099,579,Weapons,GPT-4,0.8384664364806582,1.2810948264839735e-72
26100,580,Birds,GPT-3,0.4756868642210881,1.6309903887352543e-32
26101,580,Birds,GPT-3 Embeddings,0.22192504040366487,1.378658906507073e-07
26102,580,Birds,GPT-4,0.686609769975614,3.519585148486484e-78
26103,580,Clothing,GPT-3,0.5221525075744005,4.1936600943866505e-54
26104,580,Clothing,GPT-3 Embeddings,0.30745162593752984,5.154065212094012e-18
26105,580,Clothing,GPT-4,0.6160065063313334,3.513489624093194e-80
26106,580,Fish,GPT-3,0.5049812923620058,1.8162510592274877e-25
26107,580,Fish,GPT-3 Embeddings,-0.09851934512715707,0.05764366324928374
26108,580,Fish,GPT-4,0.7341195977928039,3.526792260543682e-64
26109,580,Fruit,GPT-3,0.4936739124217974,1.0778670646879218e-47
26110,580,Fruit,GPT-3 Embeddings,0.20272733711046217,1.872903483286197e-08
26111,580,Fruit,GPT-4,0.6519338494460234,1.0910834221195263e-92
26112,580,Insects,GPT-3,0.5611505089628346,4.1199268017206904e-47
26113,580,Insects,GPT-3 Embeddings,0.2523965843432819,1.808059425614671e-09
26114,580,Insects,GPT-4,0.6126817379286065,3.448288392216055e-58
26115,580,KitchenUtensils,GPT-3,0.5302558880507781,4.518663242519598e-60
26116,580,KitchenUtensils,GPT-3 Embeddings,0.44937247617209924,1.3128902343819541e-41
26117,580,KitchenUtensils,GPT-4,0.7032422765653926,3.8876711241382334e-122
26118,580,Mammals,GPT-3,0.6941549785462521,3.8671900155521e-83
26119,580,Mammals,GPT-3 Embeddings,0.6085036847905647,4.983690802805816e-59
26120,580,Mammals,GPT-4,0.7399971554212253,6.672407901508918e-100
26121,580,MusicalInstruments,GPT-3,0.5749857180591319,5.190607622114613e-42
26122,580,MusicalInstruments,GPT-3 Embeddings,0.2147398244489285,3.1991961037420523e-06
26123,580,MusicalInstruments,GPT-4,0.7021071357419871,7.65188491840261e-70
26124,580,Professions,GPT-3,0.559331679216204,4.986945042308126e-59
26125,580,Professions,GPT-3 Embeddings,0.40221117735349493,1.1170136045253427e-28
26126,580,Professions,GPT-4,0.7017379849807718,3.582199757515843e-105
26127,580,Reptiles,GPT-3,0.42414587524389,7.445647589032343e-12
26128,580,Reptiles,GPT-3 Embeddings,0.5740996920241941,2.3594533889053116e-22
26129,580,Reptiles,GPT-4,0.5388761802486366,2.1100935895362793e-19
26130,580,Sports,GPT-3,0.5841739170986026,3.4764875002788695e-56
26131,580,Sports,GPT-3 Embeddings,0.2160982591419319,9.014070309591292e-08
26132,580,Sports,GPT-4,0.671818733874378,5.455938012905377e-80
26133,580,Tools,GPT-3,0.4644141071740379,7.405393935647288e-24
26134,580,Tools,GPT-3 Embeddings,0.10337301029854123,0.03418529072512005
26135,580,Tools,GPT-4,0.6944625788508565,9.87383700602498e-62
26136,580,Vegetables,GPT-3,0.3081827316515018,1.1461441383595645e-14
26137,580,Vegetables,GPT-3 Embeddings,0.17300613430647124,2.0342077781606303e-05
26138,580,Vegetables,GPT-4,0.5447944344520989,1.1268767679447237e-47
26139,580,Vehicles,GPT-3,0.8171036557160287,1.1342096482329899e-133
26140,580,Vehicles,GPT-3 Embeddings,0.5354806760842246,2.7804850633102466e-42
26141,580,Vehicles,GPT-4,0.8243224927821144,5.187779099274175e-138
26142,580,Weapons,GPT-3,0.705039879294614,6.892112269255177e-42
26143,580,Weapons,GPT-3 Embeddings,0.3658380738743814,5.657726958512727e-10
26144,580,Weapons,GPT-4,0.862231052231031,3.820039808063559e-81
26145,581,Birds,GPT-3,0.5128275955643836,2.3672531859254613e-38
26146,581,Birds,GPT-3 Embeddings,0.2482919832533388,3.3560367371205337e-09
26147,581,Birds,GPT-4,0.6964484626695046,2.66345567078641e-81
26148,581,Clothing,GPT-3,0.5210026275735345,7.8222011999506e-54
26149,581,Clothing,GPT-3 Embeddings,0.2737564278865941,1.8387348195785453e-14
26150,581,Clothing,GPT-4,0.644142253445519,7.828606879972721e-90
26151,581,Fish,GPT-3,0.5353358171276495,5.681161687192758e-29
26152,581,Fish,GPT-3 Embeddings,-0.14756729090523202,0.004341406376374093
26153,581,Fish,GPT-4,0.6590229101432006,1.0567945060276675e-47
26154,581,Fruit,GPT-3,0.4972013594851603,1.8666372107410972e-48
26155,581,Fruit,GPT-3 Embeddings,0.14759302081871187,4.626162644752252e-05
26156,581,Fruit,GPT-4,0.6280018590007455,3.5648219540695134e-84
26157,581,Insects,GPT-3,0.5122325134337291,2.975431961489945e-38
26158,581,Insects,GPT-3 Embeddings,0.3310057439805371,1.4001944153692384e-15
26159,581,Insects,GPT-4,0.5461947541493084,3.014061188699577e-44
26160,581,KitchenUtensils,GPT-3,0.5444410796159174,7.469501009503311e-64
26161,581,KitchenUtensils,GPT-3 Embeddings,0.4112554240202697,1.7439855411112681e-34
26162,581,KitchenUtensils,GPT-4,0.7214690925521103,2.003397528010315e-131
26163,581,Mammals,GPT-3,0.7193068874731651,6.38466272578559e-92
26164,581,Mammals,GPT-3 Embeddings,0.636621651674764,4.196301115916934e-66
26165,581,Mammals,GPT-4,0.7329400120788011,4.2685561863363785e-97
26166,581,MusicalInstruments,GPT-3,0.6049457939879106,1.878964087960612e-47
26167,581,MusicalInstruments,GPT-3 Embeddings,0.15506006699331204,0.0008254741757909116
26168,581,MusicalInstruments,GPT-4,0.7086118583892466,1.1363346196230314e-71
26169,581,Professions,GPT-3,0.56961795911071,1.2566332291682383e-61
26170,581,Professions,GPT-3 Embeddings,0.4006626641245552,1.8836045853189792e-28
26171,581,Professions,GPT-4,0.6990199786712661,4.9176240035299265e-104
26172,581,Reptiles,GPT-3,0.4513109492528487,2.1457367808063468e-13
26173,581,Reptiles,GPT-3 Embeddings,0.6036013211193242,4.1004553728330365e-25
26174,581,Reptiles,GPT-4,0.5442066066107982,7.938321133864363e-20
26175,581,Sports,GPT-3,0.5755746177517472,3.1529290587498743e-54
26176,581,Sports,GPT-3 Embeddings,0.18730475321393542,3.848753947116622e-06
26177,581,Sports,GPT-4,0.6847741377643487,3.169126858790443e-84
26178,581,Tools,GPT-3,0.45810919810605916,3.515567625349439e-23
26179,581,Tools,GPT-3 Embeddings,0.12623495539242785,0.009605849688231052
26180,581,Tools,GPT-4,0.6937525207085621,1.4708824146534501e-61
26181,581,Vegetables,GPT-3,0.41272832053284975,4.412675300572339e-26
26182,581,Vegetables,GPT-3 Embeddings,0.16397278008578225,5.449407537670211e-05
26183,581,Vegetables,GPT-4,0.49455556366223224,2.479964860086929e-38
26184,581,Vehicles,GPT-3,0.7634253486707406,1.7285724305465694e-106
26185,581,Vehicles,GPT-3 Embeddings,0.5705862915774254,5.3888308441772246e-49
26186,581,Vehicles,GPT-4,0.8386103678437611,3.222087159777053e-147
26187,581,Weapons,GPT-3,0.7603721245872728,3.752143472055398e-52
26188,581,Weapons,GPT-3 Embeddings,0.417900650757167,7.749042526569388e-13
26189,581,Weapons,GPT-4,0.8783124875847595,7.099051030739739e-88
26190,582,Birds,GPT-3,0.4663861441652436,3.6794053423056787e-31
26191,582,Birds,GPT-3 Embeddings,0.24079750687789733,1.0093669052419945e-08
26192,582,Birds,GPT-4,0.683375150031694,3.5126403404364025e-77
26193,582,Clothing,GPT-3,0.5492311308514194,8.6392206937172e-61
26194,582,Clothing,GPT-3 Embeddings,0.2972845117157492,6.82913582372382e-17
26195,582,Clothing,GPT-4,0.6723415902685766,1.387348514545117e-100
26196,582,Fish,GPT-3,0.5798436596152278,8.444827004663248e-35
26197,582,Fish,GPT-3 Embeddings,-0.15832423056940909,0.002193426211388866
26198,582,Fish,GPT-4,0.6782774218028251,1.856341573336974e-51
26199,582,Fruit,GPT-3,0.5246923489720224,1.0493134181078869e-54
26200,582,Fruit,GPT-3 Embeddings,0.19545752189803522,6.039136720128394e-08
26201,582,Fruit,GPT-4,0.6572177536277187,1.1289021255808931e-94
26202,582,Insects,GPT-3,0.5251030497413127,1.911528992685119e-40
26203,582,Insects,GPT-3 Embeddings,0.23195557458704458,3.5331204924263366e-08
26204,582,Insects,GPT-4,0.6014785577484943,1.3136812930030401e-55
26205,582,KitchenUtensils,GPT-3,0.5886818481288449,6.897279928969666e-77
26206,582,KitchenUtensils,GPT-3 Embeddings,0.49365664242999424,4.210467307821435e-51
26207,582,KitchenUtensils,GPT-4,0.7259482545579494,8.028200973346797e-134
26208,582,Mammals,GPT-3,0.6704781515058609,1.1565551304746097e-75
26209,582,Mammals,GPT-3 Embeddings,0.5917485082228843,3.86250223166201e-55
26210,582,Mammals,GPT-4,0.7225661982078206,3.9466260013845155e-93
26211,582,MusicalInstruments,GPT-3,0.4871843361330858,6.526214113892779e-29
26212,582,MusicalInstruments,GPT-3 Embeddings,0.18220218372318525,8.192587600457854e-05
26213,582,MusicalInstruments,GPT-4,0.6774799398439446,2.3854102608831292e-63
26214,582,Professions,GPT-3,0.6140077806446855,5.7478673449469065e-74
26215,582,Professions,GPT-3 Embeddings,0.43499118858730773,9.009548720012618e-34
26216,582,Professions,GPT-4,0.7049808296470422,1.5130138519137747e-106
26217,582,Reptiles,GPT-3,0.3872610951623118,5.678559630304363e-10
26218,582,Reptiles,GPT-3 Embeddings,0.6071927402057965,1.8073734851162352e-25
26219,582,Reptiles,GPT-4,0.43246693701654765,2.5975449048792313e-12
26220,582,Sports,GPT-3,0.5849835126889918,2.2585178009749876e-56
26221,582,Sports,GPT-3 Embeddings,0.17756499707918616,1.2133206480102163e-05
26222,582,Sports,GPT-4,0.6106715646213147,1.3366051582688328e-62
26223,582,Tools,GPT-3,0.4114032654877118,1.3832563158789829e-18
26224,582,Tools,GPT-3 Embeddings,0.07855748193599955,0.10791481868933854
26225,582,Tools,GPT-4,0.7060994608442713,1.2133350210668972e-64
26226,582,Vegetables,GPT-3,0.36919984854712157,8.182868949133755e-21
26227,582,Vegetables,GPT-3 Embeddings,0.15727191230749019,0.00010954061613950148
26228,582,Vegetables,GPT-4,0.545047189193381,1.0018432782473656e-47
26229,582,Vehicles,GPT-3,0.7573011374960141,7.551628011082087e-104
26230,582,Vehicles,GPT-3 Embeddings,0.5612438503443109,3.949603575072859e-47
26231,582,Vehicles,GPT-4,0.851009718041189,5.716812532677515e-156
26232,582,Weapons,GPT-3,0.7378011930542403,1.1877348173679954e-47
26233,582,Weapons,GPT-3 Embeddings,0.2897514690443629,1.2769415918435624e-06
26234,582,Weapons,GPT-4,0.84144331733805,1.3113881716730972e-73
26235,583,Birds,GPT-3,0.4741663852430841,2.732389230582966e-32
26236,583,Birds,GPT-3 Embeddings,0.23080918784241913,4.141203345266582e-08
26237,583,Birds,GPT-4,0.615446388156156,7.668092229931249e-59
26238,583,Clothing,GPT-3,0.5403117999833447,1.6077811512977268e-58
26239,583,Clothing,GPT-3 Embeddings,0.3181408219842167,3.0481183407691194e-19
26240,583,Clothing,GPT-4,0.6648290018771595,1.3227412375848167e-97
26241,583,Fish,GPT-3,0.5980129929245391,1.906962998951408e-37
26242,583,Fish,GPT-3 Embeddings,-0.1273744637876292,0.013953301236221767
26243,583,Fish,GPT-4,0.7054078242098712,2.89790775441516e-57
26244,583,Fruit,GPT-3,0.5439247209967775,1.9725831051488404e-59
26245,583,Fruit,GPT-3 Embeddings,0.21788593306507423,1.4143391730827854e-09
26246,583,Fruit,GPT-4,0.6472240910347453,5.944529109733836e-91
26247,583,Insects,GPT-3,0.5112084234749276,4.405434942089256e-38
26248,583,Insects,GPT-3 Embeddings,0.29699099075658186,1.0542461171952685e-12
26249,583,Insects,GPT-4,0.6538064099620801,1.291458036344018e-68
26250,583,KitchenUtensils,GPT-3,0.5350186525923424,2.542684356765363e-61
26251,583,KitchenUtensils,GPT-3 Embeddings,0.4964197465727265,9.650585237352846e-52
26252,583,KitchenUtensils,GPT-4,0.712638020792376,7.809210746775752e-127
26253,583,Mammals,GPT-3,0.653265970660029,1.1934330402884341e-70
26254,583,Mammals,GPT-3 Embeddings,0.6538200897502643,8.32716611216377e-71
26255,583,Mammals,GPT-4,0.697666502587559,2.6079724292895045e-84
26256,583,MusicalInstruments,GPT-3,0.5227141036928006,9.351876803840299e-34
26257,583,MusicalInstruments,GPT-3 Embeddings,0.28755507284758886,3.024625218591826e-10
26258,583,MusicalInstruments,GPT-4,0.6941263916149747,1.148361679024332e-67
26259,583,Professions,GPT-3,0.5663382254092475,8.6636492894192e-61
26260,583,Professions,GPT-3 Embeddings,0.3667631284683835,8.948782172677853e-24
26261,583,Professions,GPT-4,0.6654498675710425,5.659985132773651e-91
26262,583,Reptiles,GPT-3,0.4438605648492786,5.858069428096731e-13
26263,583,Reptiles,GPT-3 Embeddings,0.5690208708029683,6.611973329421568e-22
26264,583,Reptiles,GPT-4,0.6276830852875203,1.3734272750178118e-27
26265,583,Sports,GPT-3,0.5629614130604303,1.8506603647047718e-51
26266,583,Sports,GPT-3 Embeddings,0.21639327110892048,8.649361357828735e-08
26267,583,Sports,GPT-4,0.6402742379083449,1.590449173404419e-70
26268,583,Tools,GPT-3,0.4228876699930056,1.1921043578018175e-19
26269,583,Tools,GPT-3 Embeddings,0.07409665117417644,0.1294969641700917
26270,583,Tools,GPT-4,0.6757998546122062,2.4123563466087225e-57
26271,583,Vegetables,GPT-3,0.3571612741267151,1.7180668068253158e-19
26272,583,Vegetables,GPT-3 Embeddings,0.15476479313618272,0.00014123393529898414
26273,583,Vegetables,GPT-4,0.5302891721604639,8.159870101237237e-45
26274,583,Vehicles,GPT-3,0.7861604161853509,4.874381983397866e-117
26275,583,Vehicles,GPT-3 Embeddings,0.4830841193978087,1.2765784596595573e-33
26276,583,Vehicles,GPT-4,0.8291045000130679,5.35932321899524e-141
26277,583,Weapons,GPT-3,0.7650504078112889,3.790595817547723e-53
26278,583,Weapons,GPT-3 Embeddings,0.4677882048986445,4.3658652457044536e-16
26279,583,Weapons,GPT-4,0.8732969921377188,1.1182619172220447e-85
26280,584,Birds,GPT-3,0.5075969757127152,1.739585373207586e-37
26281,584,Birds,GPT-3 Embeddings,0.2725783438442477,7.348912478016479e-11
26282,584,Birds,GPT-4,0.7070604196443849,8.198454610625483e-85
26283,584,Clothing,GPT-3,0.5204637021836865,1.046793025438308e-53
26284,584,Clothing,GPT-3 Embeddings,0.24605466052558325,6.889574734277144e-12
26285,584,Clothing,GPT-4,0.6466219906373082,9.859788872389002e-91
26286,584,Fish,GPT-3,0.545920953343273,2.7968946121703223e-30
26287,584,Fish,GPT-3 Embeddings,-0.14474229286536924,0.005157369048816775
26288,584,Fish,GPT-4,0.7291896779471716,6.275306479429526e-63
26289,584,Fruit,GPT-3,0.4821127963733023,2.9307698306984224e-45
26290,584,Fruit,GPT-3 Embeddings,0.1878860316426561,1.9517380183735127e-07
26291,584,Fruit,GPT-4,0.6494614973052952,8.977284746689264e-92
26292,584,Insects,GPT-3,0.5291130436830833,3.792992632066649e-41
26293,584,Insects,GPT-3 Embeddings,0.3718361789541005,1.52970983439552e-19
26294,584,Insects,GPT-4,0.6004257664519903,2.2687941832090247e-55
26295,584,KitchenUtensils,GPT-3,0.5641777263638343,2.000759340544869e-69
26296,584,KitchenUtensils,GPT-3 Embeddings,0.4661040337135728,4.941433596481937e-45
26297,584,KitchenUtensils,GPT-4,0.7479082129009006,2.658333784661073e-146
26298,584,Mammals,GPT-3,0.6772586912704064,9.863563917173425e-78
26299,584,Mammals,GPT-3 Embeddings,0.5236308226592707,1.8940958645099762e-41
26300,584,Mammals,GPT-4,0.7542763534986872,7.198429805952286e-106
26301,584,MusicalInstruments,GPT-3,0.5682041396563738,7.421934293442471e-41
26302,584,MusicalInstruments,GPT-3 Embeddings,0.23736757646092008,2.441159546241274e-07
26303,584,MusicalInstruments,GPT-4,0.671618329807455,6.772568206565766e-62
26304,584,Professions,GPT-3,0.5546472129736764,7.103087878226166e-58
26305,584,Professions,GPT-3 Embeddings,0.39086433230432094,4.824188332280186e-27
26306,584,Professions,GPT-4,0.7206239893782368,1.893373196867299e-113
26307,584,Reptiles,GPT-3,0.4558400973380365,1.151296346156519e-13
26308,584,Reptiles,GPT-3 Embeddings,0.5819757556415639,4.605505623925709e-23
26309,584,Reptiles,GPT-4,0.5078859332079683,4.4639814706353695e-17
26310,584,Sports,GPT-3,0.5782910252045274,7.70214796411174e-55
26311,584,Sports,GPT-3 Embeddings,0.2692082711958754,2.018977956581458e-11
26312,584,Sports,GPT-4,0.656021599365282,4.1599747025116484e-75
26313,584,Tools,GPT-3,0.3315846621823546,3.092214890844105e-12
26314,584,Tools,GPT-3 Embeddings,0.09961649087005837,0.0412981399358215
26315,584,Tools,GPT-4,0.6773869639037652,1.0517584206790976e-57
26316,584,Vegetables,GPT-3,0.3806059623847412,4.052772069546551e-22
26317,584,Vegetables,GPT-3 Embeddings,0.1688601223873275,3.217819804761906e-05
26318,584,Vegetables,GPT-4,0.428901172718465,3.0214934803920773e-28
26319,584,Vehicles,GPT-3,0.761785048888536,8.967968184755372e-106
26320,584,Vehicles,GPT-3 Embeddings,0.48958484527802487,1.2917963232699161e-34
